k_par k_perp ps_2d err_sample_variance
0.06985973156544303 0.051028 24.174869462480082 0.5786391723612089
0.06985973156544303 0.058283999999999996 26.73893387577581 0.6867867318314085
0.06985973156544303 0.06554 24.521142855934475 0.6708464587218874
0.06985973156544303 0.072796 21.347620878514707 0.5502694071991361
0.06985973156544303 0.080052 20.08789933089167 0.5512238528544048
0.06985973156544303 0.087308 25.010296754650216 0.4709250678088222
0.06985973156544303 0.09456400000000001 21.626913831556138 0.3772192214208092
0.06985973156544303 0.10182 18.617097097630094 0.3522001670194054
0.06985973156544303 0.109076 19.18363771432793 0.4238955619857702
0.06985973156544303 0.11633199999999999 14.218286493327469 0.39410803728331883
0.06985973156544303 0.123588 16.99286244919283 0.27476535326825485
0.06985973156544303 0.13084400000000002 16.578535764378003 0.23388841024163137
0.06985973156544303 0.1381 14.537909357786143 0.24692297288903603
0.06985973156544303 0.145356 14.905811771255065 0.251046533697529
0.06985973156544303 0.152612 13.061078001385587 0.2201174897481442
0.06985973156544303 0.159868 11.292724669929349 0.1700103205940415
0.06985973156544303 0.167124 10.672004881624035 0.18353931912536303
0.06985973156544303 0.17438 9.146636308844739 0.1367873405791146
0.06985973156544303 0.18163600000000002 8.452648565294938 0.11046486109562857
0.06985973156544303 0.188892 8.047954640238702 0.1247904861547671
0.06985973156544303 0.196148 8.283936122204546 0.13641893249302336
0.06985973156544303 0.203404 6.362118312433152 0.08116096500034528
0.06985973156544303 0.21066000000000001 6.283335346703048 0.08956423510939825
0.06985973156544303 0.217916 4.715886504463623 0.08090196853615432
0.06985973156544303 0.225172 5.030323071540011 0.07437647012285926
0.11322094426123525 0.051028 31.836327946107637 0.7833712009243627
0.11322094426123525 0.058283999999999996 24.097347656540066 0.6809186315695237
0.11322094426123525 0.06554 26.43725167085295 0.8675940468266904
0.11322094426123525 0.072796 23.21745782455101 0.5864666297516363
0.11322094426123525 0.080052 25.871905548870565 0.5680561924739951
0.11322094426123525 0.087308 23.926966091701345 0.45097708157950855
0.11322094426123525 0.09456400000000001 19.065988720670134 0.35417131797298085
0.11322094426123525 0.10182 19.33048498976536 0.37332773144818737
0.11322094426123525 0.109076 20.16385117427192 0.3910069128094732
0.11322094426123525 0.11633199999999999 20.427572404034436 0.35740248569678856
0.11322094426123525 0.123588 19.935062650533553 0.3780352483285212
0.11322094426123525 0.13084400000000002 15.507309314003715 0.2681261729003183
0.11322094426123525 0.1381 15.959376747451293 0.2361703324037068
0.11322094426123525 0.145356 14.14683424786942 0.27425163545267395
0.11322094426123525 0.152612 12.739481025583748 0.25992203306798073
0.11322094426123525 0.159868 11.412748661531511 0.19255386715914188
0.11322094426123525 0.167124 10.704419503775265 0.1844887379158943
0.11322094426123525 0.17438 10.542222144021615 0.14144879777911185
0.11322094426123525 0.18163600000000002 8.886166259567611 0.15525574026118089
0.11322094426123525 0.188892 8.338592805727213 0.12669544683719863
0.11322094426123525 0.196148 7.595264346720718 0.1225725156312974
0.11322094426123525 0.203404 6.599977510841891 0.09674075419875239
0.11322094426123525 0.21066000000000001 5.310337372290047 0.07557796759925837
0.11322094426123525 0.217916 5.298963601081032 0.08667108750050749
0.11322094426123525 0.225172 4.902680132624477 0.061633317278325175
0.15658215695702749 0.051028 33.37447543599104 0.6447575661020294
0.15658215695702749 0.058283999999999996 24.5860736685043 0.5617255906359545
0.15658215695702749 0.06554 20.70016267106099 0.7279092355831543
0.15658215695702749 0.072796 20.354614161137565 0.5096598525894012
0.15658215695702749 0.080052 16.642130495160817 0.4476902768518009
0.15658215695702749 0.087308 19.885378448709623 0.4473607332417254
0.15658215695702749 0.09456400000000001 20.922425199464016 0.39087620814521046
0.15658215695702749 0.10182 18.15049905335117 0.3871276650066458
0.15658215695702749 0.109076 17.81501258261405 0.3956103493540272
0.15658215695702749 0.11633199999999999 16.441217877721 0.3263228265783484
0.15658215695702749 0.123588 15.80981629020259 0.23627784184059966
0.15658215695702749 0.13084400000000002 15.477844127984618 0.2973862082981729
0.15658215695702749 0.1381 14.383562832569273 0.2444424134662648
0.15658215695702749 0.145356 14.572493619936955 0.2907493547433378
0.15658215695702749 0.152612 12.944617331730562 0.2032061053412366
0.15658215695702749 0.159868 12.766829606897215 0.16303857007330846
0.15658215695702749 0.167124 10.95363285805195 0.16293407251524694
0.15658215695702749 0.17438 10.28361472587775 0.12713164644311936
0.15658215695702749 0.18163600000000002 9.774509622810337 0.15901671655286134
0.15658215695702749 0.188892 7.738470504246221 0.11712319926164216
0.15658215695702749 0.196148 6.7460467325818305 0.13735501444028445
0.15658215695702749 0.203404 7.131892199339476 0.1019600787184411
0.15658215695702749 0.21066000000000001 5.891434396973537 0.09001509948201648
0.15658215695702749 0.217916 5.24684748519212 0.0746520121237742
0.15658215695702749 0.225172 4.9834029239180655 0.0640603483428192
0.1999433696528197 0.051028 23.576210688015347 0.733219135761329
0.1999433696528197 0.058283999999999996 25.637825271622702 0.5748267394101566
0.1999433696528197 0.06554 23.759436226834584 0.5840807591815811
0.1999433696528197 0.072796 22.86142853048502 0.578260458260419
