k_par k_perp ps_2d err_sample_variance
0.06985973156544303 0.051028 0.2918408888814922 0.00597550759670048
0.06985973156544303 0.058283999999999996 0.2711697244826196 0.005015150071855211
0.06985973156544303 0.06554 0.26494886766127107 0.006961975201836556
0.06985973156544303 0.072796 0.20595722624064222 0.005119459069146939
0.06985973156544303 0.080052 0.21430162418459076 0.0040974960761645364
0.06985973156544303 0.087308 0.2212440811815227 0.004553311092836407
0.06985973156544303 0.09456400000000001 0.22598952552775892 0.004681747061349308
0.06985973156544303 0.10182 0.17922939483241862 0.0037782339038431416
0.06985973156544303 0.109076 0.1837238443421212 0.0035021036286634008
0.06985973156544303 0.11633199999999999 0.19377375078819467 0.003638300726790218
0.06985973156544303 0.123588 0.16677631835123996 0.0025400357686087578
0.06985973156544303 0.13084400000000002 0.14713739197863085 0.002874709669320425
0.06985973156544303 0.1381 0.15015804038186895 0.0022736897646152936
0.06985973156544303 0.145356 0.13618566019802994 0.00294163325737671
0.06985973156544303 0.152612 0.1227307491123946 0.002370240599986344
0.06985973156544303 0.159868 0.1267285870936783 0.0019459978636851153
0.06985973156544303 0.167124 0.10164977686860045 0.0014047022034485975
0.06985973156544303 0.17438 0.09169567145469282 0.0017135266199595754
0.06985973156544303 0.18163600000000002 0.08193439526904303 0.0012487208225407974
0.06985973156544303 0.188892 0.08272941509710142 0.0011044186827375256
0.06985973156544303 0.196148 0.08222213207103149 0.001212991105780703
0.06985973156544303 0.203404 0.07286630622078981 0.0009884025235737401
0.06985973156544303 0.21066000000000001 0.062189950677935014 0.001063701897883396
0.06985973156544303 0.217916 0.0515138542278926 0.0008715657234160014
0.06985973156544303 0.225172 0.045184354412310127 0.0006868158453678542
0.11322094426123525 0.051028 0.25755735397749385 0.007149868307888468
0.11322094426123525 0.058283999999999996 0.2654247100885682 0.005730529102308
0.11322094426123525 0.06554 0.23595219808434512 0.005335990196655961
0.11322094426123525 0.072796 0.24829399796951346 0.006932215502189317
0.11322094426123525 0.080052 0.19993287648190744 0.005401148249193466
0.11322094426123525 0.087308 0.19245935043684076 0.005163421548745498
0.11322094426123525 0.09456400000000001 0.21770660199010156 0.0039720736923060185
0.11322094426123525 0.10182 0.1862456556026094 0.004037060750421222
0.11322094426123525 0.109076 0.19269694625902709 0.00318179344159139
0.11322094426123525 0.11633199999999999 0.18808910157854875 0.003295542193407036
0.11322094426123525 0.123588 0.1773496634321868 0.0034060756026614205
0.11322094426123525 0.13084400000000002 0.15196836688236573 0.0026396878895144304
0.11322094426123525 0.1381 0.14292699668406456 0.0025770401892689166
0.11322094426123525 0.145356 0.1433438070321535 0.0026551449224048876
0.11322094426123525 0.152612 0.1258942628975778 0.002320553095344456
0.11322094426123525 0.159868 0.1234783848130814 0.0018358029911865327
0.11322094426123525 0.167124 0.09447444519700467 0.001967470587378521
0.11322094426123525 0.17438 0.10073579436951749 0.0018045191215673472
0.11322094426123525 0.18163600000000002 0.08945852348921247 0.001000313797449934
0.11322094426123525 0.188892 0.08560302197928886 0.0016376152307262882
0.11322094426123525 0.196148 0.07728152378111439 0.0013293661720719405
