k_par k_perp ps_2d err_sample_variance err_thermal_noise
0.06985973156544303 0.051028 0.09090902498543363 0.017752109458682032 0.2918408888814922
0.06985973156544303 0.058283999999999996 0.09742372679333627 0.01411002773226948 0.2711697244826196
0.06985973156544303 0.06554 0.13070259180993005 0.012553417022341442 0.26494886766127107
0.06985973156544303 0.072796 0.07857009886042671 0.007523291383017259 0.20595722624064222
0.06985973156544303 0.080052 0.1296320071880473 0.011838234960834136 0.21430162418459076
0.06985973156544303 0.087308 0.09827605573701106 0.011994370237488231 0.2212440811815227
0.06985973156544303 0.09456400000000001 0.09565648143007549 0.010477842090880074 0.22598952552775892
0.06985973156544303 0.10182 0.10160020731427721 0.012534951378548948 0.17922939483241862
0.06985973156544303 0.109076 0.06594081410751984 0.0050986798697472665 0.1837238443421212
0.06985973156544303 0.11633199999999999 0.03711547302713017 0.007682577978477639 0.19377375078819467
0.06985973156544303 0.123588 0.06279687197437392 0.005933693691345821 0.16677631835123996
0.06985973156544303 0.13084400000000002 0.041871508342205016 0.004329639516933297 0.14713739197863085
0.06985973156544303 0.1381 0.05078082897296973 0.006947881840684679 0.15015804038186895
0.06985973156544303 0.145356 0.06404259361087053 0.0041250939589418485 0.13618566019802994
0.06985973156544303 0.152612 0.013634442746447262 0.0028685147954487715 0.1227307491123946
0.06985973156544303 0.159868 0.019027932447594736 0.0028595476985505035 0.1267285870936783
0.06985973156544303 0.167124 0.010626096545287317 0.002429503343794766 0.10164977686860045
0.06985973156544303 0.17438 0.013434114898500854 0.0015960433693913666 0.09169567145469282
0.06985973156544303 0.18163600000000002 0.02076760446717134 0.0011772490243171973 0.08193439526904303
0.06985973156544303 0.188892 0.0008729472089961943 0.0015840965880540353 0.08272941509710142
0.06985973156544303 0.196148 -0.004542570440881716 0.0010623255029558586 0.08222213207103149
0.06985973156544303 0.203404 -0.004320910969448019 0.0009392151000402686 0.07286630622078981
0.06985973156544303 0.21066000000000001 -0.005111445288853808 0.0009030960456742026 0.062189950677935014
0.06985973156544303 0.217916 0.0019661257374787994 0.00083244608945273 0.0515138542278926
0.06985973156544303 0.225172 0.0008340542422819452 0.0006786700051896092 0.045184354412310127
0.11322094426123525 0.051028 0.23360230113489944 0.03183639380720103 0.25755735397749385
0.11322094426123525 0.058283999999999996 0.15646853198863525 0.015169537763269956 0.2654247100885682
0.11322094426123525 0.06554 0.15483550537654714 0.015280362756706262 0.23595219808434512
0.11322094426123525 0.072796 0.1353416933975763 0.017488411410212363 0.24829399796951346
0.11322094426123525 0.080052 0.11032789993449116 0.012243071159280257 0.19993287648190744
0.11322094426123525 0.087308 0.11219764486109007 0.01046424811335013 0.19245935043684076
0.11322094426123525 0.09456400000000001 0.05390207274201242 0.0104013426842428 0.21770660199010156
0.11322094426123525 0.10182 0.08206521981583134 0.006384112515616976 0.1862456556026094
0.11322094426123525 0.109076 0.08905403845124824 0.007075563785355774 0.19269694625902709
0.11322094426123525 0.11633199999999999 0.033350660858862596 0.005682677197104174 0.18808910157854875
0.11322094426123525 0.123588 0.06159611191755157 0.004112445474069029 0.1773496634321868
0.11322094426123525 0.13084400000000002 0.05532238122309879 0.00637309290711868 0.15196836688236573
0.11322094426123525 0.1381 0.048371986773278114 0.003978878696873706 0.14292699668406456
0.11322094426123525 0.145356 0.039857959108671126 0.004054519820003588 0.1433438070321535
0.11322094426123525 0.152612 0.04290516457899285 0.004405966698388254 0.1258942628975778
0.11322094426123525 0.159868 0.020869075201182197 0.002820375883852512 0.1234783848130814
0.11322094426123525 0.167124 0.02441799474976944 0.0024522258855623155 0.09447444519700467
0.11322094426123525 0.17438 0.0024123176055907275 0.0017278375737461854 0.10073579436951749
0.11322094426123525 0.18163600000000002 0.009620568096019827 0.0017749282465215918 0.08945852348921247
0.11322094426123525 0.188892 0.00109086165073137 0.0017477889721577273 0.08560302197928886
0.11322094426123525 0.196148 0.001863978235004976 0.0010366955422689448 0.07728152378111439
0.11322094426123525 0.203404 0.012590986820342417 0.001233066409408299 0.06414776209418614
0.11322094426123525 0.21066000000000001 0.0030429272106807168 0.0005809304468070185 0.06228328485625229
0.11322094426123525 0.217916 0.0018987205220477518 0.0009843902854314043 0.05207943803854911
0.11322094426123525 0.225172 0.009977458999512821 0.0007300838139496366 0.04184554863727127
0.15658215695702749 0.051028 0.14533330837730318 0.020235636438938272 0.2741445210413076
0.15658215695702749 0.058283999999999996 0.0775565500225639 0.012824671867978739 0.26733925638969097
0.15658215695702749 0.06554 0.08365103793735412 0.013538220614658227 0.25063424618692015
0.15658215695702749 0.072796 0.05036179202108862 0.008921667012955698 0.24210773358365759
0.15658215695702749 0.080052 0.10825861220131627 0.008153975307689465 0.19320310086244719
0.15658215695702749 0.087308 0.08113514142477563 0.006347720198477142 0.18086445111904725
0.15658215695702749 0.09456400000000001 0.042825339267905355 0.004848327615600371 0.1934755496733654
0.15658215695702749 0.10182 0.0884744116420835 0.008055879099695103 0.1763859321826102
0.15658215695702749 0.109076 0.058034606666119704 0.006767926144161574 0.1729617256073239
0.15658215695702749 0.11633199999999999 0.02877185150095507 0.0049165779953686635 0.19065561672646758
0.15658215695702749 0.123588 0.05436118407137702 0.009132951317841071 0.1747217170604829
0.15658215695702749 0.13084400000000002 0.060577125897770645 0.00675275054645032 0.15668825550802534
0.15658215695702749 0.1381 0.029516705581639907 0.004062215505903775 0.14504507795079638
0.15658215695702749 0.145356 0.023028205617633135 0.004290422695581432 0.14887026323660704
0.15658215695702749 0.152612 0.04094343232093692 0.0036879850860219517 0.12201889604301341
0.15658215695702749 0.159868 0.03764028485915204 0.004333518883233996 0.11545738612046096
0.15658215695702749 0.167124 0.027593555377624673 0.0026224639502015813 0.09970966155830457
0.15658215695702749 0.17438 0.005765772367645111 0.001843369531498106 0.10005437799973114
0.15658215695702749 0.18163600000000002 0.02254314010609121 0.0017539639073727922 0.08849382483839201
0.15658215695702749 0.188892 0.0170762078974534 0.001678748398321447 0.07388307142256828
0.15658215695702749 0.196148 0.0003397897546374429 0.0014267377462197698 0.0793643015030212
0.15658215695702749 0.203404 -0.0006223157927027906 0.0011477361084996569 0.0695882261516346
0.15658215695702749 0.21066000000000001 -0.006252690110576539 0.0008781767090398467 0.06552965398251305
0.15658215695702749 0.217916 0.0015123963527404818 0.0009227780682825737 0.05232245086987463
0.15658215695702749 0.225172 0.0007964815111953794 0.0007001838435449222 0.047929329203170654
0.1999433696528197 0.051028 0.049023745148013775 0.011280784713099321 0.2669793891790936
0.1999433696528197 0.058283999999999996 0.07729521418332294 0.007859082839407998 0.22854357090281238
0.1999433696528197 0.06554 0.12752817027870586 0.008332951800860472 0.23570503099282455
0.1999433696528197 0.072796 0.09028614877224395 0.010189563222723588 0.23802255951102103
0.1999433696528197 0.080052 0.0817258249898441 0.011966900752052912 0.23675381696433762
0.1999433696528197 0.087308 0.10125294262969017 0.008723440139784308 0.21766743071875952
0.1999433696528197 0.09456400000000001 0.06835559745459377 0.006475220330018194 0.19469775997932745
0.1999433696528197 0.10182 0.038768413732517104 0.006801356261418117 0.21063712156885434
0.1999433696528197 0.109076 0.04404671696262652 0.00543482778177987 0.19554935355274636
0.1999433696528197 0.11633199999999999 0.024263154527046832 0.0046322833179289445 0.19339622337781748
0.1999433696528197 0.123588 0.040398818297563255 0.004116093437241906 0.17241409018864826
0.1999433696528197 0.13084400000000002 0.01660250285499143 0.0036655909274840646 0.17753920946026522
0.1999433696528197 0.1381 0.03075557629052547 0.003934366199944566 0.1506646619310721
0.1999433696528197 0.145356 0.045679668897370934 0.003601439969423229 0.1375210154963381
0.1999433696528197 0.152612 0.024642064088415322 0.0023446516432324284 0.12522366098186977
0.1999433696528197 0.159868 0.023448481705392543 0.00281091232736841 0.12647678678918614
0.1999433696528197 0.167124 0.010614141263619689 0.0017891302240812485 0.10970552977006923
0.1999433696528197 0.17438 0.016190292396666 0.0020625919404866962 0.09435095435407224
0.1999433696528197 0.18163600000000002 0.011936909591419784 0.0017125221918183361 0.08942908457269928
0.1999433696528197 0.188892 -0.001063733940396494 0.001504994174678584 0.08711276320132634
0.1999433696528197 0.196148 -0.0018018799391873591 0.0010095182392064299 0.07831930424008075
0.1999433696528197 0.203404 -0.0031156939258221994 0.0009784692246282867 0.06854934526013318
0.1999433696528197 0.21066000000000001 0.008841175311112212 0.0009872949185145035 0.05550783800542489
0.1999433696528197 0.217916 0.010196193484747477 0.0009455880982659745 0.04848371730632088
0.1999433696528197 0.225172 -0.0005972530017753358 0.0008233954056405592 0.04897819915476128
0.24330458234861194 0.051028 0.10880213431511562 0.014003923881843515 0.23308634013550258
0.24330458234861194 0.058283999999999996 0.07857299759052694 0.009060989927996612 0.22026781738730444
0.24330458234861194 0.06554 0.14654490702188291 0.007802622274171222 0.2177816493956767
0.24330458234861194 0.072796 0.018491002258515965 0.007297592267761281 0.2573081403285922
0.24330458234861194 0.080052 0.07381021598004733 0.009220251814470538 0.2634691610641312
0.24330458234861194 0.087308 0.11082478168523877 0.007899299344346163 0.2004189388780879
0.24330458234861194 0.09456400000000001 0.09880037309026385 0.008125306283776713 0.2092155687729041
0.24330458234861194 0.10182 0.12160525561072671 0.009036335600741628 0.1667525694194612
0.24330458234861194 0.109076 0.07885990630468287 0.008084696244769967 0.17763143967230072
0.24330458234861194 0.11633199999999999 0.060435396604008124 0.005754482730563732 0.17748238338026567
0.24330458234861194 0.123588 0.05835966492789643 0.00435880953365721 0.17234280573530247
0.24330458234861194 0.13084400000000002 0.04051011348131017 0.0043062716815106365 0.14464967381026061
0.24330458234861194 0.1381 0.03989505585856862 0.0027369374835072326 0.12978042072311907
0.24330458234861194 0.145356 0.012331478425039677 0.003319134655465015 0.1330071201830814
0.24330458234861194 0.152612 0.015258595133114755 0.0025614335456208667 0.1305235041955919
0.24330458234861194 0.159868 0.03120818237674254 0.0031500669097908975 0.10875725070275764
0.24330458234861194 0.167124 0.0056194379999240235 0.002338258306545645 0.10857547436183988
0.24330458234861194 0.17438 0.006102232077147524 0.002003998188403349 0.10291597523956159
0.24330458234861194 0.18163600000000002 0.01874340057681996 0.001202232448359793 0.08407820481633489
0.24330458234861194 0.188892 0.022937816785849496 0.0015891414196953517 0.08127890988519842
0.24330458234861194 0.196148 0.01349496364860675 0.0012003364699166143 0.0708152660310667
0.24330458234861194 0.203404 0.007877516921543634 0.0010007279792280342 0.06337012381592219
0.24330458234861194 0.21066000000000001 0.011233464639725785 0.0010945014099102601 0.05371997104112493
0.24330458234861194 0.217916 0.007164392682834718 0.000936575683041655 0.052416276686251574
0.24330458234861194 0.225172 -0.000987737487352744 0.0006608421125850126 0.048804635900152056
0.28666579504440415 0.051028 0.05016787710778056 0.006582470131627195 0.2348664148249602
0.28666579504440415 0.058283999999999996 0.02531960987041454 0.009352037633075698 0.2635391811596822
0.28666579504440415 0.06554 -0.02890823140162113 0.005671976187387817 0.2596342667033162
0.28666579504440415 0.072796 0.017956779763563635 0.0056359429736669 0.2294267649013622
0.28666579504440415 0.080052 0.05398170505475716 0.006167077599978052 0.23517778378212825
0.28666579504440415 0.087308 0.10446311846751644 0.00842443688654909 0.20862973156583203
0.28666579504440415 0.09456400000000001 0.03324733823551407 0.0048226904407398736 0.19972450423116037
0.28666579504440415 0.10182 0.03470525868230348 0.006719783507496709 0.19425701393912378
0.28666579504440415 0.109076 0.0512071929121006 0.0058611173490489095 0.18850166054802353
