 4.73992000E-02   4.59000000E-02   4.951207410384232389E+03   8.521310994272556627E+01
 4.73992000E-02   9.18000000E-02   4.109091125511340579E+02   1.046282402675509715E+01
 4.73992000E-02   1.37700000E-01   1.684768852002729744E+01   4.820270173574380257E-01
 4.73992000E-02   1.83600000E-01   1.648969714249385677E-03   2.993810102000332336E-05
 4.73992000E-02   2.29500000E-01   1.843531555155244507E-04   3.419555332676617552E-06
 4.73992000E-02   2.75400000E-01   1.157203769705154417E-04   2.558657806900098078E-06
 4.73992000E-02   3.21300000E-01   1.097048762385462856E-04   1.641887707636250586E-06
 4.73992000E-02   3.67200000E-01   8.896389653129689590E-05   1.813926698289540403E-06
 4.73992000E-02   4.13100000E-01   1.087264715347952888E-04   1.533494429244571051E-06
 4.73992000E-02   4.59000000E-01   1.095095244772407967E-04   1.754937067422470618E-06

 5.49576000E-02   4.59000000E-02   3.131817578965600205E+03   5.883158427131391477E+01
 5.49576000E-02   9.18000000E-02   2.637894997349904997E+02   7.161575256924150423E+00
 5.49576000E-02   1.37700000E-01   1.104821454715865592E+01   3.571624984829241956E-01
 5.49576000E-02   1.83600000E-01   1.304256478996359235E-03   2.976175955186864810E-05
 5.49576000E-02   2.29500000E-01   1.410725937357022394E-04   2.614732633750720891E-06
 5.49576000E-02   2.75400000E-01   1.214528880139180162E-04   2.886920431114734366E-06
 5.49576000E-02   3.21300000E-01   1.132434778395291074E-04   1.730913484023730493E-06
 5.49576000E-02   3.67200000E-01   9.650552361392246924E-05   2.027054217140351540E-06
 5.49576000E-02   4.13100000E-01   7.560343362003942578E-05   1.176790056504240020E-06
 5.49576000E-02   4.59000000E-01   8.184842546389465851E-05   1.481670943957192002E-06

 6.25160000E-02   4.59000000E-02   2.183309927899945251E+03   4.650356216144641053E+01
 6.25160000E-02   9.18000000E-02   1.859035625719970710E+02   5.717200549061161929E+00
 6.25160000E-02   1.37700000E-01   7.911839164912977118E+00   2.672151266240501144E-01
 6.25160000E-02   1.83600000E-01   1.180444438020231959E-03   2.651401798562318425E-05
 6.25160000E-02   2.29500000E-01   1.217095119161572877E-04   2.009965017929809951E-06
 6.25160000E-02   2.75400000E-01   9.447789955152708177E-05   2.104015751200309060E-06
 6.25160000E-02   3.21300000E-01   1.002472342902310055E-04   1.638910706018038172E-06
 6.25160000E-02   3.67200000E-01   7.965586612543673422E-05   1.920705530102397002E-06
 6.25160000E-02   4.13100000E-01   6.633186884895309651E-05   9.935579815774647574E-07
 6.25160000E-02   4.59000000E-01   7.037707043591910822E-05   1.274763339288656709E-06

 7.00744000E-02   4.59000000E-02   1.550667757096411833E+03   3.143624918404533730E+01
 7.00744000E-02   9.18000000E-02   1.359878217471336370E+02   4.023555201098288236E+00
 7.00744000E-02   1.37700000E-01   6.023740154217421150E+00   1.982671611445439297E-01
 7.00744000E-02   1.83600000E-01   1.311327078392170078E-03   4.362403057421359247E-05
 7.00744000E-02   2.29500000E-01   1.492330700988577343E-04   2.849414387856482422E-06
 7.00744000E-02   2.75400000E-01   9.389352903402276983E-05   2.407432116155735959E-06
 7.00744000E-02   3.21300000E-01   9.694464596706588784E-05   1.890235357416889880E-06
 7.00744000E-02   3.67200000E-01   9.064400910121931179E-05   2.697350445027394233E-06
 7.00744000E-02   4.13100000E-01   8.255983148083028040E-05   1.316924346259920165E-06
 7.00744000E-02   4.59000000E-01   8.319412809308731509E-05   1.878684463936083614E-06

 7.76328000E-02   4.59000000E-02   1.044333904603556675E+03   2.087432991417976424E+01
 7.76328000E-02   9.18000000E-02   9.559609588165542959E+01   2.739477637291135803E+00
 7.76328000E-02   1.37700000E-01   4.480675106091167592E+00   1.402900149075176628E-01
 7.76328000E-02   1.83600000E-01   1.425410948865552972E-03   4.277378515779626069E-05
 7.76328000E-02   2.29500000E-01   2.045745161014869424E-04   3.149813788288311317E-06
 7.76328000E-02   2.75400000E-01   1.501597454664308233E-04   3.437378419320157353E-06
 7.76328000E-02   3.21300000E-01   1.279818474967667143E-04   2.412217117699862780E-06
 7.76328000E-02   3.67200000E-01   9.277566855638706862E-05   2.310120290612424973E-06
 7.76328000E-02   4.13100000E-01   9.038266540443061438E-05   1.489284706357115314E-06
 7.76328000E-02   4.59000000E-01   9.791099018350084250E-05   2.108405531272768597E-06

 8.51912000E-02   4.59000000E-02   1.145930123887821765E+03   2.385552457784717362E+01
 8.51912000E-02   9.18000000E-02   1.030786206971577883E+02   3.190415932729958826E+00
 8.51912000E-02   1.37700000E-01   4.731600671346510190E+00   1.588910633123732929E-01
 8.51912000E-02   1.83600000E-01   1.412514305292323019E-03   4.843164651896814696E-05
 8.51912000E-02   2.29500000E-01   1.456911161541191309E-04   2.227246263584521594E-06
 8.51912000E-02   2.75400000E-01   1.030059510780992723E-04   2.322312160574276316E-06
