k_par,k_per,P,P_err
0.06985973156544303,0.051028,-0.3745617640677169,0.374937
0.06985973156544303,0.058283999999999996,-0.3183569482489227,0.318777
0.06985973156544303,0.06554,-0.32498969516378884,0.325389
0.06985973156544303,0.072796,-0.26460763362545237,0.264982
0.06985973156544303,0.080052,-0.22552044818346362,0.22586
0.06985973156544303,0.087308,-0.23996309155164347,0.240233
0.06985973156544303,0.09456400000000001,-0.25239143179413226,0.25265
0.06985973156544303,0.10182,-0.21623127783534898,0.216542
0.06985973156544303,0.109076,-0.2074155571455196,0.207732
0.06985973156544303,0.11633199999999999,-0.22652934814780148,0.226801
0.06985973156544303,0.123588,-0.20471336851356492,0.204945
0.06985973156544303,0.13084400000000002,-0.1776332488852393,0.177834
0.06985973156544303,0.1381,-0.1878649317408247,0.188054
0.06985973156544303,0.145356,-0.15920352229967674,0.159383
0.06985973156544303,0.152612,-0.15318299002822477,0.15335
0.06985973156544303,0.159868,-0.13874333422040314,0.138876
0.06985973156544303,0.167124,-0.12550245066916724,0.12562
0.06985973156544303,0.17438,-0.1126532501008766,0.112757
0.06985973156544303,0.18163600000000002,-0.09610302863990049,0.0962082
0.06985973156544303,0.188892,-0.08745467712887277,0.0875424
0.06985973156544303,0.196148,-0.10566646884238177,0.105742
0.06985973156544303,0.203404,-0.08357828616591269,0.0836517
0.06985973156544303,0.21066000000000001,-0.0693561425736279,0.0694237
0.06985973156544303,0.217916,-0.060144811827010605,0.0602107
0.06985973156544303,0.225172,-0.05319228912012688,0.0532564
0.11322094426123525,0.051028,-0.3011967537463539,0.303322
0.11322094426123525,0.058283999999999996,-0.31620021161943485,0.318172
0.11322094426123525,0.06554,-0.29379037264312574,0.295645
0.11322094426123525,0.072796,-0.28105159513377365,0.282882
0.11322094426123525,0.080052,-0.24503206986961762,0.246697
0.11322094426123525,0.087308,-0.2467879043326691,0.248581
0.11322094426123525,0.09456400000000001,-0.2469696671049837,0.248298
0.11322094426123525,0.10182,-0.2480560878530345,0.249337
0.11322094426123525,0.109076,-0.23512848042263618,0.236363
0.11322094426123525,0.11633199999999999,-0.21637493396353819,0.217434
0.11322094426123525,0.123588,-0.2282876512384762,0.229426
0.11322094426123525,0.13084400000000002,-0.20484653649580928,0.205925
0.11322094426123525,0.1381,-0.17933975600353624,0.180397
0.11322094426123525,0.145356,-0.15843837177701528,0.159381
0.11322094426123525,0.152612,-0.14689248072860986,0.147688
0.11322094426123525,0.159868,-0.15367166029005225,0.154413
0.11322094426123525,0.167124,-0.11603182139782442,0.116756
0.11322094426123525,0.17438,-0.1191289479916289,0.119765
0.11322094426123525,0.18163600000000002,-0.10162884954036461,0.102272
0.11322094426123525,0.188892,-0.10045854409704515,0.101087
0.11322094426123525,0.196148,-0.0925989049416855,0.0931927
0.11322094426123525,0.203404,-0.082514337671804,0.083024
0.11322094426123525,0.21066000000000001,-0.0764127380900207,0.0769788
0.11322094426123525,0.217916,-0.0606534133333653,0.0612247
0.11322094426123525,0.225172,-0.05331596606074116,0.0538697
