 4.73992000E-02   4.59000000E-02   5.095151573279487200E-01   5.845414951223807352E-03
 4.73992000E-02   9.18000000E-02   5.082611688752173285E-01   8.516656640153526595E-03
 4.73992000E-02   1.37700000E-01   5.092497121543845262E-01   5.974809038992455294E-03
 4.73992000E-02   1.83600000E-01   5.112958427168923237E-01   8.497488696270141459E-03
 4.73992000E-02   2.29500000E-01   5.115022815840776227E-01   6.038241283381213208E-03
 4.73992000E-02   2.75400000E-01   5.131795262371507960E-01   8.534700652967439766E-03
 4.73992000E-02   3.21300000E-01   5.148557479410290627E-01   5.982880545091249364E-03
 4.73992000E-02   3.67200000E-01   5.138556474673939833E-01   8.350627441743476223E-03
 4.73992000E-02   4.13100000E-01   5.151870167419363433E-01   6.074377434614175106E-03
 4.73992000E-02   4.59000000E-01   5.144433614676983124E-01   7.720586360973963162E-03

 5.49576000E-02   4.59000000E-02   5.142667271549241637E-01   8.117636730337584802E-03
 5.49576000E-02   9.18000000E-02   5.158550909374960414E-01   1.189335982624116148E-02
 5.49576000E-02   1.37700000E-01   5.178331521837562512E-01   8.249218527234890297E-03
 5.49576000E-02   1.83600000E-01   5.166178905957216072E-01   1.156608443653029880E-02
 5.49576000E-02   2.29500000E-01   5.209581755987039431E-01   8.356788289860438146E-03
 5.49576000E-02   2.75400000E-01   5.253050462529542664E-01   1.189331276574847468E-02
 5.49576000E-02   3.21300000E-01   5.218362600234425219E-01   8.359279303819631621E-03
 5.49576000E-02   3.67200000E-01   5.213817055095162356E-01   1.190246693552082964E-02
 5.49576000E-02   4.13100000E-01   5.263511810484783338E-01   8.630711440417666858E-03
 5.49576000E-02   4.59000000E-01   5.205088595514332228E-01   1.053337371872985900E-02

 6.25160000E-02   4.59000000E-02   5.321160081760121230E-01   8.054814552356655624E-03
 6.25160000E-02   9.18000000E-02   5.286657622594912453E-01   1.163912190769698929E-02
 6.25160000E-02   1.37700000E-01   5.252843146784541561E-01   8.239129020507003631E-03
 6.25160000E-02   1.83600000E-01   5.266544315226852069E-01   1.166899813305439897E-02
 6.25160000E-02   2.29500000E-01   5.270077810246392991E-01   8.225503764852672844E-03
 6.25160000E-02   2.75400000E-01   5.285184198987550319E-01   1.152900998474635369E-02
 6.25160000E-02   3.21300000E-01   5.324151618533045083E-01   8.357071875641896436E-03
 6.25160000E-02   3.67200000E-01   5.322441585347531534E-01   1.181929019177523077E-02
 6.25160000E-02   4.13100000E-01   5.311372058022002518E-01   8.430149471493873087E-03
 6.25160000E-02   4.59000000E-01   5.345152210376687973E-01   1.072053574137295760E-02

 7.00744000E-02   4.59000000E-02   5.386011521680338365E-01   8.176968574102111073E-03
 7.00744000E-02   9.18000000E-02   5.416024132118955059E-01   1.241444154848955934E-02
 7.00744000E-02   1.37700000E-01   5.445014305277217082E-01   8.782907985812899582E-03
 7.00744000E-02   1.83600000E-01   5.485565780450465390E-01   1.232621836642591555E-02
 7.00744000E-02   2.29500000E-01   5.469236980416550820E-01   8.479152610400981713E-03
 7.00744000E-02   2.75400000E-01   5.476991098113394019E-01   1.198524517072382077E-02
 7.00744000E-02   3.21300000E-01   5.488108359470782460E-01   8.462863849485665127E-03
 7.00744000E-02   3.67200000E-01   5.499668434540663231E-01   1.203268403384278804E-02
 7.00744000E-02   4.13100000E-01   5.466336727535016093E-01   8.728301770901437245E-03
 7.00744000E-02   4.59000000E-01   5.354733457335415503E-01   1.076318236620063019E-02

 7.76328000E-02   4.59000000E-02   5.481084789617790554E-01   8.050068674610255312E-03
 7.76328000E-02   9.18000000E-02   5.476588946686096193E-01   1.208794495888165614E-02
 7.76328000E-02   1.37700000E-01   5.534948423810607254E-01   8.499580319434688405E-03
 7.76328000E-02   1.83600000E-01   5.493009955253218557E-01   1.194837228025072765E-02
 7.76328000E-02   2.29500000E-01   5.499132287194111735E-01   8.497688031806735834E-03
 7.76328000E-02   2.75400000E-01   5.523318761426253554E-01   1.200944102397928648E-02
 7.76328000E-02   3.21300000E-01   5.524035935029459887E-01   8.469371927251580917E-03
 7.76328000E-02   3.67200000E-01   5.490165499611406874E-01   1.215779345820677468E-02
 7.76328000E-02   4.13100000E-01   5.428214791295176145E-01   8.861926232105106840E-03
 7.76328000E-02   4.59000000E-01   5.452219266129113562E-01   1.087650296648571061E-02

 8.51912000E-02   4.59000000E-02   5.486243044194848428E-01   8.247023485532150103E-03
 8.51912000E-02   9.18000000E-02   5.504650537186641657E-01   1.224358552207781281E-02
 8.51912000E-02   1.37700000E-01   5.586919287282408053E-01   8.829420255376762422E-03
 8.51912000E-02   1.83600000E-01   5.630344832726469351E-01   1.252940841920827629E-02
 8.51912000E-02   2.29500000E-01   5.669309050835662500E-01   8.819156520502403201E-03
 8.51912000E-02   2.75400000E-01   5.665745344658582594E-01   1.239212125322801394E-02
 8.51912000E-02   3.21300000E-01   5.583985328078103771E-01   8.647353401208330431E-03
 8.51912000E-02   3.67200000E-01   5.550873171933141670E-01   1.217734114042459855E-02
 8.51912000E-02   4.13100000E-01   5.514824624708607459E-01   8.585067476459564556E-03
 8.51912000E-02   4.59000000E-01   5.491447991587602440E-01   1.043068297590589964E-02

 9.27496000E-02   4.59000000E-02   5.570210068411057813E-01   8.324514945321768652E-03
 9.27496000E-02   9.18000000E-02   5.586228636746692899E-01   1.265952132395421932E-02
 9.27496000E-02   1.37700000E-01   5.575236318452426731E-01   8.945129612386392912E-03
 9.27496000E-02   1.83600000E-01   5.588990874505834761E-01   1.259572512859677765E-02
 9.27496000E-02   2.29500000E-01   5.648084229625756070E-01   8.920170126556098769E-03
 9.27496000E-02   2.75400000E-01   5.717306880887051967E-01   1.263783218763629874E-02
 9.27496000E-02   3.21300000E-01   5.648891710073528083E-01   8.878152904246304836E-03
 9.27496000E-02   3.67200000E-01   5.563374735201995769E-01   1.253982680489898471E-02
 9.27496000E-02   4.13100000E-01   5.603262712783161348E-01   9.005780293067661840E-03
 9.27496000E-02   4.59000000E-01   5.674813802466160961E-01   1.094905759591489371E-02

 1.00308000E-01   4.59000000E-02   5.659517111423761904E-01   8.689570797223693938E-03
 1.00308000E-01   9.18000000E-02   5.612948650656578442E-01   1.289543892972685665E-02
 1.00308000E-01   1.37700000E-01   5.632464665387225677E-01   9.071714761550265377E-03
 1.00308000E-01   1.83600000E-01   5.609865456958736951E-01   1.267415029125813428E-02
 1.00308000E-01   2.29500000E-01   5.599464975866957905E-01   8.891627727885667576E-03
 1.00308000E-01   2.75400000E-01   5.667186534801627040E-01   1.271034663397211523E-02
 1.00308000E-01   3.21300000E-01   5.682889315277716014E-01   9.093470042032180886E-03
 1.00308000E-01   3.67200000E-01   5.641038295172782213E-01   1.261223157289844028E-02
 1.00308000E-01   4.13100000E-01   5.590829311561050785E-01   9.050934839286014014E-03
 1.00308000E-01   4.59000000E-01   5.541307502782172323E-01   1.090972651082765255E-02

 1.07866400E-01   4.59000000E-02   5.888169743767294184E-01   8.810796360974185518E-03
 1.07866400E-01   9.18000000E-02   5.866314467094423390E-01   1.308473632829463586E-02
 1.07866400E-01   1.37700000E-01   5.800556618522264563E-01   9.260179749986375414E-03
 1.07866400E-01   1.83600000E-01   5.763004753940524916E-01   1.313224055750303494E-02
 1.07866400E-01   2.29500000E-01   5.803423275155362715E-01   9.198508822654721459E-03
 1.07866400E-01   2.75400000E-01   5.835668504985002114E-01   1.302843025286894163E-02
 1.07866400E-01   3.21300000E-01   5.803996616409194953E-01   9.285023467170035183E-03
 1.07866400E-01   3.67200000E-01   5.767395950077212063E-01   1.332186807516255560E-02
 1.07866400E-01   4.13100000E-01   5.766637379194188284E-01   9.717620670804531444E-03
 1.07866400E-01   4.59000000E-01   5.839232679012245075E-01   1.167143315794310666E-02

 1.15424800E-01   4.59000000E-02   5.784391105758296403E-01   9.115880019393044278E-03
