# kperp 	kpar 		P 		P_{err}
4.5900e-02	4.7400e-02	2.5238e+04	2.0607e+04
9.1800e-02	4.7400e-02	3.3668e+03	2.7490e+03
1.3770e-01	4.7400e-02	1.8994e+03	1.5508e+03
1.8360e-01	4.7400e-02	1.1753e+03	9.5966e+02
2.2950e-01	4.7400e-02	9.2083e+02	7.5185e+02
2.7540e-01	4.7400e-02	5.3743e+02	4.3881e+02
3.2130e-01	4.7400e-02	5.0634e+02	4.1343e+02
3.6720e-01	4.7400e-02	8.5091e+02	6.9477e+02
4.1310e-01	4.7400e-02	5.9810e+02	4.8835e+02
4.5900e-01	4.7400e-02	4.5503e+02	3.7153e+02
4.5900e-02	5.4960e-02	2.9816e+04	2.1083e+04
9.1800e-02	5.4960e-02	3.5284e+03	2.4949e+03
1.3770e-01	5.4960e-02	2.6539e+03	1.8766e+03
1.8360e-01	5.4960e-02	1.1400e+03	8.0613e+02
2.2950e-01	5.4960e-02	9.4970e+02	6.7154e+02
2.7540e-01	5.4960e-02	1.2682e+03	8.9672e+02
3.2130e-01	5.4960e-02	4.4822e+02	3.1694e+02
3.6720e-01	5.4960e-02	5.7546e+02	4.0691e+02
4.1310e-01	5.4960e-02	3.2355e+02	2.2878e+02
4.5900e-01	5.4960e-02	2.3058e+02	1.6305e+02
4.5900e-02	6.2520e-02	9.4596e+03	5.9828e+03
9.1800e-02	6.2520e-02	1.6530e+03	1.0454e+03
1.3770e-01	6.2520e-02	1.0732e+03	6.7872e+02
1.8360e-01	6.2520e-02	4.0646e+02	2.5706e+02
2.2950e-01	6.2520e-02	1.6987e+02	1.0744e+02
2.7540e-01	6.2520e-02	1.6186e+02	1.0237e+02
3.2130e-01	6.2520e-02	2.6466e+02	1.6739e+02
3.6720e-01	6.2520e-02	1.0485e+02	6.6313e+01
4.1310e-01	6.2520e-02	2.5761e+02	1.6293e+02
4.5900e-01	6.2520e-02	2.4253e+02	1.5339e+02
4.5900e-02	7.0080e-02	6.4789e+03	3.7406e+03
9.1800e-02	7.0080e-02	1.5076e+03	8.7043e+02
1.3770e-01	7.0080e-02	7.4554e+02	4.3044e+02
1.8360e-01	7.0080e-02	1.8765e+02	1.0834e+02
2.2950e-01	7.0080e-02	2.7182e+02	1.5694e+02
2.7540e-01	7.0080e-02	2.1100e+02	1.2182e+02
3.2130e-01	7.0080e-02	2.0148e+02	1.1632e+02
3.6720e-01	7.0080e-02	1.8226e+02	1.0523e+02
4.1310e-01	7.0080e-02	1.9613e+02	1.1323e+02
4.5900e-01	7.0080e-02	9.3023e+01	5.3707e+01
4.5900e-02	7.7640e-02	3.7249e+03	2.6339e+03
9.1800e-02	7.7640e-02	1.5306e+03	1.0823e+03
1.3770e-01	7.7640e-02	3.2808e+02	2.3199e+02
1.8360e-01	7.7640e-02	3.6176e+02	2.5581e+02
2.2950e-01	7.7640e-02	1.7900e+02	1.2657e+02
2.7540e-01	7.7640e-02	1.5664e+02	1.1076e+02
3.2130e-01	7.7640e-02	7.3726e+01	5.2132e+01
3.6720e-01	7.7640e-02	1.3086e+02	9.2530e+01
4.1310e-01	7.7640e-02	8.4932e+01	6.0056e+01
4.5900e-01	7.7640e-02	1.1956e+02	8.4541e+01
4.5900e-02	8.5200e-02	6.3425e+03	2.9899e+03
9.1800e-02	8.5200e-02	9.2382e+02	4.3549e+02
1.3770e-01	8.5200e-02	6.7055e+02	3.1610e+02
1.8360e-01	8.5200e-02	2.7200e+02	1.2822e+02
2.2950e-01	8.5200e-02	3.9750e+02	1.8738e+02
2.7540e-01	8.5200e-02	2.1542e+02	1.0155e+02
3.2130e-01	8.5200e-02	1.2856e+02	6.0602e+01
3.6720e-01	8.5200e-02	1.1711e+02	5.5205e+01
4.1310e-01	8.5200e-02	1.8230e+02	8.5939e+01
4.5900e-01	8.5200e-02	9.5099e+01	4.4830e+01
4.5900e-02	9.2760e-02	2.0695e+03	1.0347e+03
9.1800e-02	9.2760e-02	4.6601e+02	2.3301e+02
1.3770e-01	9.2760e-02	2.9416e+02	1.4708e+02
1.8360e-01	9.2760e-02	1.8953e+02	9.4767e+01
2.2950e-01	9.2760e-02	1.1210e+02	5.6051e+01
2.7540e-01	9.2760e-02	8.8349e+01	4.4175e+01
3.2130e-01	9.2760e-02	1.1161e+02	5.5803e+01
3.6720e-01	9.2760e-02	9.8158e+01	4.9079e+01
