# kperp 	kpar 		P 		P_{err}
4.5900e-02	4.7400e-02	6.2533e+08	5.1058e+08
9.1800e-02	4.7400e-02	1.3527e+08	1.1045e+08
1.3770e-01	4.7400e-02	8.1041e+07	6.6170e+07
1.8360e-01	4.7400e-02	4.6347e+07	3.7842e+07
2.2950e-01	4.7400e-02	3.2418e+07	2.6469e+07
2.7540e-01	4.7400e-02	2.3850e+07	1.9474e+07
3.2130e-01	4.7400e-02	2.2311e+07	1.8217e+07
3.6720e-01	4.7400e-02	1.5661e+07	1.2787e+07
4.1310e-01	4.7400e-02	1.6324e+07	1.3329e+07
4.5900e-01	4.7400e-02	1.3845e+07	1.1304e+07
4.5900e-02	5.4960e-02	6.3266e+07	4.4736e+07
9.1800e-02	5.4960e-02	1.0647e+07	7.5283e+06
1.3770e-01	5.4960e-02	2.7349e+06	1.9338e+06
1.8360e-01	5.4960e-02	4.5824e+06	3.2402e+06
2.2950e-01	5.4960e-02	4.0381e+06	2.8554e+06
2.7540e-01	5.4960e-02	1.2930e+06	9.1427e+05
3.2130e-01	5.4960e-02	1.4478e+06	1.0237e+06
3.6720e-01	5.4960e-02	1.7101e+06	1.2092e+06
4.1310e-01	5.4960e-02	1.5810e+06	1.1179e+06
4.5900e-01	5.4960e-02	1.5880e+06	1.1229e+06
4.5900e-02	6.2520e-02	1.8319e+08	1.1586e+08
9.1800e-02	6.2520e-02	6.0583e+07	3.8316e+07
1.3770e-01	6.2520e-02	2.1390e+07	1.3528e+07
1.8360e-01	6.2520e-02	1.3576e+07	8.5862e+06
2.2950e-01	6.2520e-02	9.9576e+06	6.2978e+06
2.7540e-01	6.2520e-02	8.2479e+06	5.2164e+06
3.2130e-01	6.2520e-02	6.6346e+06	4.1961e+06
3.6720e-01	6.2520e-02	3.8213e+06	2.4168e+06
4.1310e-01	6.2520e-02	3.7199e+06	2.3526e+06
4.5900e-01	6.2520e-02	4.3205e+06	2.7325e+06
4.5900e-02	7.0080e-02	2.4165e+08	1.3952e+08
9.1800e-02	7.0080e-02	5.8961e+07	3.4041e+07
1.3770e-01	7.0080e-02	2.5460e+07	1.4699e+07
1.8360e-01	7.0080e-02	1.1822e+07	6.8255e+06
2.2950e-01	7.0080e-02	1.0149e+07	5.8593e+06
2.7540e-01	7.0080e-02	1.0676e+07	6.1638e+06
3.2130e-01	7.0080e-02	7.7769e+06	4.4900e+06
3.6720e-01	7.0080e-02	5.3652e+06	3.0976e+06
4.1310e-01	7.0080e-02	6.4947e+06	3.7497e+06
4.5900e-01	7.0080e-02	5.8045e+06	3.3512e+06
4.5900e-02	7.7640e-02	3.8010e+07	2.6877e+07
9.1800e-02	7.7640e-02	1.5316e+07	1.0830e+07
1.3770e-01	7.7640e-02	4.2933e+06	3.0358e+06
1.8360e-01	7.7640e-02	4.6764e+06	3.3067e+06
2.2950e-01	7.7640e-02	1.7362e+06	1.2277e+06
2.7540e-01	7.7640e-02	1.3895e+06	9.8251e+05
3.2130e-01	7.7640e-02	1.7683e+06	1.2504e+06
3.6720e-01	7.7640e-02	1.2779e+06	9.0362e+05
4.1310e-01	7.7640e-02	1.1154e+06	7.8872e+05
4.5900e-01	7.7640e-02	5.0739e+05	3.5878e+05
4.5900e-02	8.5200e-02	6.2543e+07	2.9483e+07
9.1800e-02	8.5200e-02	2.1049e+07	9.9226e+06
1.3770e-01	8.5200e-02	9.6920e+06	4.5688e+06
1.8360e-01	8.5200e-02	3.7217e+06	1.7544e+06
2.2950e-01	8.5200e-02	3.0028e+06	1.4155e+06
2.7540e-01	8.5200e-02	2.8024e+06	1.3211e+06
3.2130e-01	8.5200e-02	2.5710e+06	1.2120e+06
3.6720e-01	8.5200e-02	2.0137e+06	9.4928e+05
4.1310e-01	8.5200e-02	2.2096e+06	1.0416e+06
4.5900e-01	8.5200e-02	1.9527e+06	9.2049e+05
4.5900e-02	9.2760e-02	8.5749e+07	4.2874e+07
9.1800e-02	9.2760e-02	3.1604e+07	1.5802e+07
1.3770e-01	9.2760e-02	1.0346e+07	5.1728e+06
1.8360e-01	9.2760e-02	5.4872e+06	2.7436e+06
2.2950e-01	9.2760e-02	4.7348e+06	2.3674e+06
2.7540e-01	9.2760e-02	3.1340e+06	1.5670e+06
3.2130e-01	9.2760e-02	2.9753e+06	1.4877e+06
3.6720e-01	9.2760e-02	2.4077e+06	1.2039e+06
4.1310e-01	9.2760e-02	2.0475e+06	1.0237e+06
4.5900e-01	9.2760e-02	1.9515e+06	9.7574e+05
4.5900e-02	1.0032e-01	2.5710e+07	1.6260e+07
9.1800e-02	1.0032e-01	6.2049e+06	3.9243e+06
1.3770e-01	1.0032e-01	2.7912e+06	1.7653e+06
1.8360e-01	1.0032e-01	1.3145e+06	8.3135e+05
2.2950e-01	1.0032e-01	1.5651e+06	9.8986e+05
2.7540e-01	1.0032e-01	1.1232e+06	7.1036e+05
3.2130e-01	1.0032e-01	6.7589e+05	4.2747e+05
3.6720e-01	1.0032e-01	8.7109e+05	5.5092e+05
4.1310e-01	1.0032e-01	6.8213e+05	4.3142e+05
4.5900e-01	1.0032e-01	3.9297e+05	2.4854e+05
4.5900e-02	1.0788e-01	3.4895e+07	1.4246e+07
9.1800e-02	1.0788e-01	1.0804e+07	4.4106e+06
1.3770e-01	1.0788e-01	4.5541e+06	1.8592e+06
1.8360e-01	1.0788e-01	2.6605e+06	1.0861e+06
2.2950e-01	1.0788e-01	1.3261e+06	5.4136e+05
2.7540e-01	1.0788e-01	1.4925e+06	6.0932e+05
3.2130e-01	1.0788e-01	1.3032e+06	5.3202e+05
3.6720e-01	1.0788e-01	1.1050e+06	4.5111e+05
