# kperp 	kpar 		P 		P_{err}
4.5900e-02	4.7400e-02	6.2199e+08	5.0785e+08
9.1800e-02	4.7400e-02	1.4318e+08	1.1690e+08
1.3770e-01	4.7400e-02	7.9841e+07	6.5190e+07
1.8360e-01	4.7400e-02	4.2179e+07	3.4439e+07
2.2950e-01	4.7400e-02	3.4245e+07	2.7961e+07
2.7540e-01	4.7400e-02	2.3102e+07	1.8862e+07
3.2130e-01	4.7400e-02	2.0686e+07	1.6890e+07
3.6720e-01	4.7400e-02	1.6215e+07	1.3239e+07
4.1310e-01	4.7400e-02	1.2022e+07	9.8156e+06
4.5900e-01	4.7400e-02	1.7880e+07	1.4599e+07
4.5900e-02	5.4960e-02	6.6861e+07	4.7278e+07
9.1800e-02	5.4960e-02	1.2130e+07	8.5774e+06
1.3770e-01	5.4960e-02	3.5149e+06	2.4854e+06
1.8360e-01	5.4960e-02	5.6836e+06	4.0189e+06
2.2950e-01	5.4960e-02	4.2794e+06	3.0260e+06
2.7540e-01	5.4960e-02	2.7745e+06	1.9619e+06
3.2130e-01	5.4960e-02	1.9974e+06	1.4124e+06
3.6720e-01	5.4960e-02	1.4529e+06	1.0274e+06
4.1310e-01	5.4960e-02	2.0726e+06	1.4655e+06
4.5900e-01	5.4960e-02	2.4890e+06	1.7600e+06
4.5900e-02	6.2520e-02	1.9533e+08	1.2354e+08
9.1800e-02	6.2520e-02	6.5610e+07	4.1496e+07
1.3770e-01	6.2520e-02	2.1674e+07	1.3708e+07
1.8360e-01	6.2520e-02	1.5231e+07	9.6327e+06
2.2950e-01	6.2520e-02	1.1157e+07	7.0564e+06
2.7540e-01	6.2520e-02	9.2430e+06	5.8458e+06
3.2130e-01	6.2520e-02	6.1037e+06	3.8603e+06
3.6720e-01	6.2520e-02	3.1864e+06	2.0153e+06
4.1310e-01	6.2520e-02	4.3272e+06	2.7368e+06
4.5900e-01	6.2520e-02	5.1006e+06	3.2259e+06
4.5900e-02	7.0080e-02	2.4988e+08	1.4427e+08
9.1800e-02	7.0080e-02	6.1802e+07	3.5681e+07
1.3770e-01	7.0080e-02	2.4546e+07	1.4172e+07
1.8360e-01	7.0080e-02	1.2602e+07	7.2756e+06
2.2950e-01	7.0080e-02	1.2104e+07	6.9883e+06
2.7540e-01	7.0080e-02	1.0472e+07	6.0462e+06
3.2130e-01	7.0080e-02	7.4246e+06	4.2866e+06
3.6720e-01	7.0080e-02	6.7192e+06	3.8794e+06
4.1310e-01	7.0080e-02	6.9789e+06	4.0293e+06
4.5900e-01	7.0080e-02	6.4294e+06	3.7120e+06
4.5900e-02	7.7640e-02	3.5597e+07	2.5171e+07
9.1800e-02	7.7640e-02	1.7550e+07	1.2410e+07
1.3770e-01	7.7640e-02	3.4501e+06	2.4396e+06
1.8360e-01	7.7640e-02	4.5037e+06	3.1846e+06
2.2950e-01	7.7640e-02	1.9448e+06	1.3752e+06
2.7540e-01	7.7640e-02	1.6259e+06	1.1497e+06
3.2130e-01	7.7640e-02	2.5765e+06	1.8218e+06
3.6720e-01	7.7640e-02	3.0271e+06	2.1404e+06
4.1310e-01	7.7640e-02	1.1574e+06	8.1838e+05
4.5900e-01	7.7640e-02	6.4774e+05	4.5802e+05
4.5900e-02	8.5200e-02	6.2394e+07	2.9413e+07
9.1800e-02	8.5200e-02	2.2302e+07	1.0513e+07
1.3770e-01	8.5200e-02	9.8354e+06	4.6365e+06
1.8360e-01	8.5200e-02	3.5725e+06	1.6841e+06
2.2950e-01	8.5200e-02	2.5120e+06	1.1842e+06
2.7540e-01	8.5200e-02	3.3502e+06	1.5793e+06
3.2130e-01	8.5200e-02	2.4216e+06	1.1416e+06
3.6720e-01	8.5200e-02	1.9420e+06	9.1545e+05
4.1310e-01	8.5200e-02	2.8722e+06	1.3539e+06
4.5900e-01	8.5200e-02	2.4720e+06	1.1653e+06
4.5900e-02	9.2760e-02	8.6681e+07	4.3340e+07
9.1800e-02	9.2760e-02	3.0621e+07	1.5310e+07
1.3770e-01	9.2760e-02	1.1170e+07	5.5852e+06
1.8360e-01	9.2760e-02	5.9420e+06	2.9710e+06
2.2950e-01	9.2760e-02	4.8047e+06	2.4024e+06
2.7540e-01	9.2760e-02	3.6029e+06	1.8015e+06
3.2130e-01	9.2760e-02	2.6264e+06	1.3132e+06
3.6720e-01	9.2760e-02	3.4351e+06	1.7175e+06
4.1310e-01	9.2760e-02	2.4746e+06	1.2373e+06
4.5900e-01	9.2760e-02	2.3752e+06	1.1876e+06
4.5900e-02	1.0032e-01	2.8706e+07	1.8155e+07
9.1800e-02	1.0032e-01	6.3880e+06	4.0401e+06
1.3770e-01	1.0032e-01	4.6715e+06	2.9545e+06
1.8360e-01	1.0032e-01	1.8182e+06	1.1500e+06
2.2950e-01	1.0032e-01	1.9565e+06	1.2374e+06
2.7540e-01	1.0032e-01	1.3274e+06	8.3951e+05
3.2130e-01	1.0032e-01	9.5553e+05	6.0433e+05
3.6720e-01	1.0032e-01	2.2738e+06	1.4381e+06
4.1310e-01	1.0032e-01	1.2176e+06	7.7008e+05
4.5900e-01	1.0032e-01	6.9942e+05	4.4235e+05
4.5900e-02	1.0788e-01	3.6435e+07	1.4874e+07
9.1800e-02	1.0788e-01	1.1041e+07	4.5074e+06
1.3770e-01	1.0788e-01	5.8123e+06	2.3729e+06
1.8360e-01	1.0788e-01	2.9408e+06	1.2006e+06
2.2950e-01	1.0788e-01	1.9883e+06	8.1172e+05
2.7540e-01	1.0788e-01	1.9739e+06	8.0583e+05
3.2130e-01	1.0788e-01	1.2403e+06	5.0637e+05
3.6720e-01	1.0788e-01	1.8770e+06	7.6630e+05
4.1310e-01	1.0788e-01	9.1135e+05	3.7206e+05
4.5900e-01	1.0788e-01	1.2486e+06	5.0975e+05
4.5900e-02	1.1544e-01	1.7238e+07	8.1261e+06
9.1800e-02	1.1544e-01	5.8172e+06	2.7422e+06
1.3770e-01	1.1544e-01	1.8974e+06	8.9442e+05
1.8360e-01	1.1544e-01	1.2769e+06	6.0196e+05
2.2950e-01	1.1544e-01	1.2898e+06	6.0804e+05
2.7540e-01	1.1544e-01	7.1984e+05	3.3934e+05
3.2130e-01	1.1544e-01	1.1924e+06	5.6211e+05
3.6720e-01	1.1544e-01	9.3176e+05	4.3924e+05
4.1310e-01	1.1544e-01	5.3154e+05	2.5057e+05
4.5900e-01	1.1544e-01	6.8289e+05	3.2192e+05
4.5900e-02	1.2300e-01	2.1536e+07	9.6312e+06
9.1800e-02	1.2300e-01	4.3029e+06	1.9243e+06
1.3770e-01	1.2300e-01	2.3981e+06	1.0724e+06
1.8360e-01	1.2300e-01	1.2340e+06	5.5188e+05
2.2950e-01	1.2300e-01	1.0455e+06	4.6756e+05
2.7540e-01	1.2300e-01	7.3962e+05	3.3077e+05
3.2130e-01	1.2300e-01	7.3430e+05	3.2839e+05
3.6720e-01	1.2300e-01	1.1377e+06	5.0878e+05
4.1310e-01	1.2300e-01	6.4480e+05	2.8836e+05
4.5900e-01	1.2300e-01	1.1470e+06	5.1296e+05
4.5900e-02	1.3056e-01	1.6492e+07	7.0323e+06
9.1800e-02	1.3056e-01	6.0717e+06	2.5890e+06
1.3770e-01	1.3056e-01	2.0498e+06	8.7405e+05
1.8360e-01	1.3056e-01	1.0406e+06	4.4373e+05
2.2950e-01	1.3056e-01	1.3310e+06	5.6755e+05
2.7540e-01	1.3056e-01	1.2554e+06	5.3529e+05
3.2130e-01	1.3056e-01	1.2147e+06	5.1794e+05
3.6720e-01	1.3056e-01	7.0957e+05	3.0256e+05
4.1310e-01	1.3056e-01	9.2537e+05	3.9458e+05
4.5900e-01	1.3056e-01	1.1731e+06	5.0023e+05
4.5900e-02	1.3812e-01	1.2304e+07	5.5024e+06
9.1800e-02	1.3812e-01	3.2925e+06	1.4724e+06
1.3770e-01	1.3812e-01	2.1674e+06	9.6927e+05
1.8360e-01	1.3812e-01	1.1897e+06	5.3207e+05
2.2950e-01	1.3812e-01	8.9462e+05	4.0009e+05
2.7540e-01	1.3812e-01	7.2999e+05	3.2646e+05
3.2130e-01	1.3812e-01	9.8117e+05	4.3879e+05
3.6720e-01	1.3812e-01	7.8779e+05	3.5231e+05
4.1310e-01	1.3812e-01	1.2285e+06	5.4938e+05
4.5900e-01	1.3812e-01	5.1394e+05	2.2984e+05
4.5900e-02	1.4568e-01	1.0964e+07	4.6749e+06
9.1800e-02	1.4568e-01	2.5427e+06	1.0842e+06
1.3770e-01	1.4568e-01	2.6760e+06	1.1411e+06
1.8360e-01	1.4568e-01	1.5413e+06	6.5722e+05
2.2950e-01	1.4568e-01	1.0713e+06	4.5679e+05
2.7540e-01	1.4568e-01	4.8889e+05	2.0846e+05
3.2130e-01	1.4568e-01	7.9116e+05	3.3735e+05
3.6720e-01	1.4568e-01	4.4505e+05	1.8977e+05
4.1310e-01	1.4568e-01	7.2816e+05	3.1049e+05
4.5900e-01	1.4568e-01	5.6550e+05	2.4113e+05
4.5900e-02	1.5324e-01	1.2078e+07	4.5651e+06
9.1800e-02	1.5324e-01	2.5830e+06	9.7629e+05
1.3770e-01	1.5324e-01	2.7612e+06	1.0436e+06
1.8360e-01	1.5324e-01	9.1235e+05	3.4484e+05
2.2950e-01	1.5324e-01	7.6114e+05	2.8769e+05
2.7540e-01	1.5324e-01	8.1583e+05	3.0836e+05
3.2130e-01	1.5324e-01	1.3655e+06	5.1610e+05
3.6720e-01	1.5324e-01	6.0769e+05	2.2968e+05
4.1310e-01	1.5324e-01	5.8799e+05	2.2224e+05
4.5900e-01	1.5324e-01	5.6681e+05	2.1424e+05
4.5900e-02	1.6080e-01	1.1005e+07	4.4928e+06
9.1800e-02	1.6080e-01	1.9779e+06	8.0746e+05
1.3770e-01	1.6080e-01	1.6081e+06	6.5651e+05
1.8360e-01	1.6080e-01	7.0368e+05	2.8728e+05
2.2950e-01	1.6080e-01	8.4427e+05	3.4467e+05
2.7540e-01	1.6080e-01	5.5809e+05	2.2784e+05
3.2130e-01	1.6080e-01	7.9501e+05	3.2456e+05
3.6720e-01	1.6080e-01	4.6023e+05	1.8789e+05
4.1310e-01	1.6080e-01	5.2094e+05	2.1267e+05
4.5900e-01	1.6080e-01	6.0848e+05	2.4841e+05
4.5900e-02	1.6836e-01	5.6728e+06	2.2251e+06
9.1800e-02	1.6836e-01	1.2547e+06	4.9214e+05
1.3770e-01	1.6836e-01	1.1547e+06	4.5289e+05
1.8360e-01	1.6836e-01	6.6156e+05	2.5949e+05
2.2950e-01	1.6836e-01	7.1399e+05	2.8005e+05
2.7540e-01	1.6836e-01	6.5274e+05	2.5603e+05
3.2130e-01	1.6836e-01	6.4070e+05	2.5130e+05
3.6720e-01	1.6836e-01	4.4802e+05	1.7573e+05
4.1310e-01	1.6836e-01	5.5694e+05	2.1845e+05
4.5900e-01	1.6836e-01	3.3385e+05	1.3095e+05
4.5900e-02	1.7592e-01	7.4551e+06	2.4850e+06
9.1800e-02	1.7592e-01	2.1571e+06	7.1904e+05
1.3770e-01	1.7592e-01	1.9125e+06	6.3750e+05
1.8360e-01	1.7592e-01	9.9297e+05	3.3099e+05
2.2950e-01	1.7592e-01	7.8166e+05	2.6055e+05
2.7540e-01	1.7592e-01	8.4270e+05	2.8090e+05
3.2130e-01	1.7592e-01	4.6193e+05	1.5398e+05
3.6720e-01	1.7592e-01	8.6579e+05	2.8860e+05
4.1310e-01	1.7592e-01	4.6617e+05	1.5539e+05
4.5900e-01	1.7592e-01	6.6308e+05	2.2103e+05
4.5900e-02	1.8348e-01	5.6939e+06	2.2334e+06
9.1800e-02	1.8348e-01	2.2796e+06	8.9413e+05
1.3770e-01	1.8348e-01	1.5559e+06	6.1025e+05
1.8360e-01	1.8348e-01	8.6399e+05	3.3888e+05
2.2950e-01	1.8348e-01	5.6998e+05	2.2357e+05
2.7540e-01	1.8348e-01	6.3743e+05	2.5002e+05
3.2130e-01	1.8348e-01	6.8991e+05	2.7061e+05
3.6720e-01	1.8348e-01	7.3647e+05	2.8887e+05
4.1310e-01	1.8348e-01	9.5169e+05	3.7328e+05
4.5900e-01	1.8348e-01	5.0777e+05	1.9916e+05
4.5900e-02	1.9104e-01	2.9281e+06	9.7603e+05
9.1800e-02	1.9104e-01	1.6670e+06	5.5565e+05
1.3770e-01	1.9104e-01	9.9287e+05	3.3096e+05
1.8360e-01	1.9104e-01	7.0652e+05	2.3551e+05
2.2950e-01	1.9104e-01	5.7740e+05	1.9247e+05
2.7540e-01	1.9104e-01	4.0716e+05	1.3572e+05
3.2130e-01	1.9104e-01	4.7000e+05	1.5667e+05
3.6720e-01	1.9104e-01	5.0120e+05	1.6707e+05
4.1310e-01	1.9104e-01	3.5076e+05	1.1692e+05
4.5900e-01	1.9104e-01	4.2791e+05	1.4264e+05
4.5900e-02	1.9860e-01	4.3507e+06	1.4923e+06
9.1800e-02	1.9860e-01	1.1293e+06	3.8733e+05
1.3770e-01	1.9860e-01	1.0488e+06	3.5973e+05
1.8360e-01	1.9860e-01	1.1236e+06	3.8540e+05
2.2950e-01	1.9860e-01	6.6377e+05	2.2767e+05
2.7540e-01	1.9860e-01	7.5527e+05	2.5906e+05
3.2130e-01	1.9860e-01	6.2847e+05	2.1556e+05
3.6720e-01	1.9860e-01	4.2437e+05	1.4556e+05
4.1310e-01	1.9860e-01	4.9732e+05	1.7058e+05
4.5900e-01	1.9860e-01	6.5532e+05	2.2477e+05
4.5900e-02	2.0616e-01	1.6845e+06	6.3668e+05
9.1800e-02	2.0616e-01	1.2159e+06	4.5957e+05
1.3770e-01	2.0616e-01	5.4449e+05	2.0580e+05
1.8360e-01	2.0616e-01	3.1718e+05	1.1988e+05
2.2950e-01	2.0616e-01	3.7928e+05	1.4336e+05
2.7540e-01	2.0616e-01	5.1944e+05	1.9633e+05
3.2130e-01	2.0616e-01	5.8040e+05	2.1937e+05
3.6720e-01	2.0616e-01	6.3264e+05	2.3912e+05
4.1310e-01	2.0616e-01	3.8570e+05	1.4578e+05
4.5900e-01	2.0616e-01	6.9215e+05	2.6161e+05
4.5900e-02	2.1372e-01	4.4385e+06	1.3697e+06
9.1800e-02	2.1372e-01	1.0935e+06	3.3747e+05
1.3770e-01	2.1372e-01	1.1637e+06	3.5911e+05
1.8360e-01	2.1372e-01	7.2474e+05	2.2366e+05
2.2950e-01	2.1372e-01	5.4611e+05	1.6853e+05
2.7540e-01	2.1372e-01	4.1679e+05	1.2862e+05
3.2130e-01	2.1372e-01	4.9818e+05	1.5374e+05
3.6720e-01	2.1372e-01	4.4081e+05	1.3604e+05
4.1310e-01	2.1372e-01	5.5450e+05	1.7112e+05
4.5900e-01	2.1372e-01	6.2119e+05	1.9170e+05
4.5900e-02	2.2128e-01	2.8585e+06	9.0395e+05
9.1800e-02	2.2128e-01	1.0420e+06	3.2950e+05
1.3770e-01	2.2128e-01	1.0108e+06	3.1966e+05
1.8360e-01	2.2128e-01	8.4324e+05	2.6666e+05
2.2950e-01	2.2128e-01	3.8623e+05	1.2214e+05
2.7540e-01	2.2128e-01	3.7218e+05	1.1769e+05
3.2130e-01	2.2128e-01	2.4845e+05	7.8566e+04
3.6720e-01	2.2128e-01	4.0266e+05	1.2733e+05
4.1310e-01	2.2128e-01	4.0898e+05	1.2933e+05
4.5900e-01	2.2128e-01	4.4465e+05	1.4061e+05
4.5900e-02	2.2884e-01	2.4258e+06	8.3205e+05
9.1800e-02	2.2884e-01	4.1618e+05	1.4275e+05
1.3770e-01	2.2884e-01	4.8799e+05	1.6738e+05
1.8360e-01	2.2884e-01	4.9815e+05	1.7086e+05
2.2950e-01	2.2884e-01	3.3775e+05	1.1585e+05
2.7540e-01	2.2884e-01	4.3323e+05	1.4860e+05
3.2130e-01	2.2884e-01	3.1415e+05	1.0775e+05
3.6720e-01	2.2884e-01	3.6545e+05	1.2535e+05
4.1310e-01	2.2884e-01	2.9290e+05	1.0046e+05
