# kperp 	kpar 		P 		P_{err}
4.5900e-02	4.7400e-02	1.0222e+05	3.3163e+04
9.1800e-02	4.7400e-02	8.6219e+04	2.7973e+04
1.3770e-01	4.7400e-02	1.5561e+05	5.0487e+04
1.8360e-01	4.7400e-02	9.9592e+04	3.2312e+04
2.2950e-01	4.7400e-02	1.4998e+05	4.8659e+04
2.7540e-01	4.7400e-02	1.0679e+05	3.4646e+04
3.2130e-01	4.7400e-02	9.8068e+04	3.1817e+04
3.6720e-01	4.7400e-02	1.1812e+05	3.8322e+04
4.1310e-01	4.7400e-02	1.0866e+05	3.5255e+04
4.5900e-01	4.7400e-02	3.7925e+04	1.2305e+04
4.5900e-02	5.4960e-02	1.0730e+05	3.3114e+04
9.1800e-02	5.4960e-02	8.4993e+04	2.6229e+04
1.3770e-01	5.4960e-02	1.0373e+05	3.2011e+04
1.8360e-01	5.4960e-02	6.8126e+04	2.1024e+04
2.2950e-01	5.4960e-02	1.0549e+05	3.2555e+04
2.7540e-01	5.4960e-02	7.2884e+04	2.2492e+04
3.2130e-01	5.4960e-02	7.9539e+04	2.4546e+04
3.6720e-01	5.4960e-02	9.4024e+04	2.9016e+04
4.1310e-01	5.4960e-02	7.4798e+04	2.3083e+04
4.5900e-01	5.4960e-02	8.9256e+04	2.7545e+04
4.5900e-02	6.2520e-02	7.9410e+04	2.2461e+04
9.1800e-02	6.2520e-02	1.0031e+05	2.8372e+04
1.3770e-01	6.2520e-02	4.9899e+04	1.4114e+04
1.8360e-01	6.2520e-02	8.2658e+04	2.3379e+04
2.2950e-01	6.2520e-02	6.1208e+04	1.7312e+04
2.7540e-01	6.2520e-02	1.2963e+05	3.6664e+04
3.2130e-01	6.2520e-02	1.0791e+05	3.0522e+04
3.6720e-01	6.2520e-02	1.0471e+05	2.9616e+04
4.1310e-01	6.2520e-02	9.4284e+04	2.6667e+04
4.5900e-01	6.2520e-02	8.1412e+04	2.3027e+04
4.5900e-02	7.0080e-02	8.6427e+04	2.4445e+04
9.1800e-02	7.0080e-02	9.5503e+04	2.7012e+04
1.3770e-01	7.0080e-02	6.7237e+04	1.9017e+04
1.8360e-01	7.0080e-02	9.9114e+04	2.8034e+04
2.2950e-01	7.0080e-02	6.3705e+04	1.8019e+04
2.7540e-01	7.0080e-02	9.1569e+04	2.5900e+04
3.2130e-01	7.0080e-02	7.7642e+04	2.1960e+04
3.6720e-01	7.0080e-02	8.4504e+04	2.3901e+04
4.1310e-01	7.0080e-02	9.4465e+04	2.6719e+04
4.5900e-01	7.0080e-02	1.2549e+05	3.5493e+04
4.5900e-02	7.7640e-02	8.0092e+04	2.1033e+04
9.1800e-02	7.7640e-02	1.0162e+05	2.6686e+04
1.3770e-01	7.7640e-02	7.7222e+04	2.0280e+04
1.8360e-01	7.7640e-02	8.3788e+04	2.2004e+04
2.2950e-01	7.7640e-02	1.0361e+05	2.7210e+04
2.7540e-01	7.7640e-02	8.5577e+04	2.2474e+04
3.2130e-01	7.7640e-02	8.2484e+04	2.1661e+04
3.6720e-01	7.7640e-02	1.0021e+05	2.6316e+04
4.1310e-01	7.7640e-02	5.8614e+04	1.5393e+04
4.5900e-01	7.7640e-02	8.3568e+04	2.1946e+04
4.5900e-02	8.5200e-02	7.2658e+04	1.7369e+04
9.1800e-02	8.5200e-02	8.4934e+04	2.0303e+04
1.3770e-01	8.5200e-02	6.2524e+04	1.4946e+04
1.8360e-01	8.5200e-02	7.4914e+04	1.7908e+04
2.2950e-01	8.5200e-02	6.9200e+04	1.6542e+04
2.7540e-01	8.5200e-02	7.3143e+04	1.7485e+04
3.2130e-01	8.5200e-02	8.3711e+04	2.0011e+04
3.6720e-01	8.5200e-02	7.0613e+04	1.6880e+04
4.1310e-01	8.5200e-02	8.6233e+04	2.0614e+04
4.5900e-01	8.5200e-02	6.7849e+04	1.6219e+04
4.5900e-02	9.2760e-02	7.9755e+04	1.9065e+04
9.1800e-02	9.2760e-02	9.3995e+04	2.2469e+04
1.3770e-01	9.2760e-02	6.1088e+04	1.4603e+04
1.8360e-01	9.2760e-02	7.4554e+04	1.7822e+04
2.2950e-01	9.2760e-02	6.1137e+04	1.4615e+04
2.7540e-01	9.2760e-02	6.3085e+04	1.5080e+04
3.2130e-01	9.2760e-02	8.2398e+04	1.9697e+04
3.6720e-01	9.2760e-02	1.0327e+05	2.4687e+04
4.1310e-01	9.2760e-02	1.0202e+05	2.4387e+04
4.5900e-01	9.2760e-02	7.2685e+04	1.7375e+04
4.5900e-02	1.0032e-01	1.0417e+05	2.3589e+04
9.1800e-02	1.0032e-01	7.9934e+04	1.8102e+04
1.3770e-01	1.0032e-01	8.8297e+04	1.9995e+04
1.8360e-01	1.0032e-01	8.1705e+04	1.8502e+04
2.2950e-01	1.0032e-01	7.7915e+04	1.7644e+04
2.7540e-01	1.0032e-01	6.5507e+04	1.4834e+04
3.2130e-01	1.0032e-01	8.1991e+04	1.8567e+04
3.6720e-01	1.0032e-01	1.1507e+05	2.6059e+04
4.1310e-01	1.0032e-01	8.3092e+04	1.8817e+04
4.5900e-01	1.0032e-01	6.4330e+04	1.4568e+04
4.5900e-02	1.0788e-01	7.0116e+04	1.5878e+04
9.1800e-02	1.0788e-01	7.8358e+04	1.7745e+04
1.3770e-01	1.0788e-01	7.3216e+04	1.6580e+04
